"","Wage","Education","Experience","Black","SMSA","Region"
"15491",498.58,12,8,"No","Yes","S"
"15492",569.8,18,22,"No","Yes","S"
"15493",746.48,18,16,"No","Yes","S"
"15494",296.3,13,1,"No","Yes","S"
"15495",474.83,12,40,"No","Yes","S"
"15496",1068.38,13,26,"No","Yes","S"
"15497",448.93,12,11,"No","Yes","S"
"15498",1187.08,16,14,"No","Yes","S"
"15499",401.48,11,9,"No","Yes","S"
"15500",83.97,12,24,"No","Yes","S"
"15501",823.05,11,15,"No","Yes","S"
"15502",740.74,16,1,"No","Yes","S"
"15503",830.96,16,2,"No","Yes","S"
"15504",807.22,12,45,"No","Yes","S"
"15505",949.67,13,17,"No","Yes","S"
"15506",333.33,12,45,"No","Yes","S"
"15507",319.56,14,44,"No","Yes","S"
"15508",617.28,18,4,"No","Yes","S"
"15509",474.83,12,9,"No","Yes","S"
"15510",641.03,14,3,"No","Yes","S"
"15511",664.77,13,44,"Yes","Yes","S"
"15512",249,12,3,"Yes","Yes","S"
"15513",427.35,14,28,"No","Yes","S"
"15514",356.13,13,30,"No","Yes","S"
"15515",1899.34,14,34,"No","Yes","S"
"15516",469.14,12,12,"No","Yes","S"
"15517",308.64,11,15,"Yes","Yes","S"
"15518",474.83,12,10,"No","Yes","S"
"15519",925.93,16,37,"No","Yes","S"
"15520",92.59,12,11,"No","Yes","S"
"15521",664.77,13,37,"No","Yes","S"
"15522",237.42,14,12,"No","Yes","S"
"15523",997.15,15,42,"No","Yes","S"
"15524",379.87,12,18,"No","Yes","S"
"15525",878.44,12,21,"No","Yes","S"
"15526",375.12,14,17,"No","Yes","S"
"15527",451.09,12,13,"No","Yes","S"
"15528",1234.57,16,18,"No","Yes","S"
"15529",1195.3,18,26,"No","Yes","S"
"15530",1187.08,15,36,"No","Yes","S"
"15531",949.67,16,42,"No","Yes","S"
"15532",155.11,12,18,"No","Yes","S"
"15533",185.19,12,38,"No","Yes","S"
"15534",712.25,15,8,"No","Yes","S"
"15535",421.56,12,9,"No","Yes","S"
"15536",361.94,14,18,"No","Yes","S"
"15537",1851.85,18,16,"No","Yes","S"
"15538",493.83,14,18,"No","Yes","S"
"15539",282.92,13,-1,"No","Yes","S"
"15540",481.48,12,15,"No","Yes","S"
"15541",427.35,12,32,"No","Yes","S"
"15542",823.05,17,18,"No","Yes","S"
"15543",194.93,12,12,"No","Yes","S"
"15544",430.66,13,5,"No","Yes","S"
"15545",451.09,16,9,"No","Yes","S"
"15546",664.77,18,11,"No","Yes","S"
"15547",228.4,7,37,"Yes","Yes","S"
"15548",593.54,15,13,"No","Yes","S"
"15549",282.53,12,9,"Yes","Yes","S"
"15550",189.93,10,14,"Yes","Yes","S"
"15551",613.17,11,15,"No","Yes","S"
"15552",403.61,12,8,"No","Yes","S"
"15553",345.68,12,31,"No","Yes","S"
"15554",379.87,11,37,"No","Yes","S"
"15555",292.31,12,18,"No","Yes","S"
"15556",664.77,12,7,"No","Yes","S"
"15557",740.74,12,19,"No","Yes","S"
"15558",462.96,11,13,"No","Yes","S"
"15559",284.9,12,39,"No","Yes","S"
"15560",360.08,12,11,"No","Yes","S"
"15561",591.17,18,4,"No","Yes","S"
"15562",178.06,12,13,"No","Yes","S"
"15563",1009.02,16,9,"No","Yes","S"
"15564",308.64,8,49,"No","Yes","S"
"15565",1469.72,12,22,"No","Yes","S"
"15566",147.2,12,1,"No","Yes","S"
"15567",902.18,16,20,"Yes","Yes","S"
"15568",479.58,17,14,"No","Yes","S"
"15569",830.96,12,38,"No","Yes","S"
"15570",949.67,16,13,"No","Yes","S"
"15571",474.83,12,16,"No","Yes","S"
"15572",102.88,14,-1,"No","Yes","S"
"15573",1353.28,18,10,"No","Yes","S"
"15574",498.58,18,4,"No","Yes","S"
"15575",771.6,18,5,"No","Yes","S"
"15576",344.25,12,6,"No","Yes","S"
"15577",327.54,16,4,"No","Yes","S"
"15578",284.9,16,3,"No","Yes","S"
"15579",759.73,16,7,"No","Yes","S"
"15580",474.83,16,4,"No","Yes","S"
"15581",237.42,12,26,"No","Yes","S"
"15582",569.8,12,39,"No","Yes","S"
"15583",176.37,10,34,"No","Yes","S"
"15584",279.01,12,16,"No","Yes","S"
"15585",415.48,18,8,"No","Yes","S"
"15586",237.42,12,32,"Yes","Yes","S"
"15587",246.91,13,-1,"Yes","Yes","S"
"15588",2374.15,16,21,"No","Yes","S"
"15589",299.29,12,19,"No","Yes","S"
"15590",183.05,9,40,"No","Yes","S"
"15591",759.73,12,19,"No","Yes","S"
"15592",878.44,17,23,"No","Yes","S"
"15593",493.83,10,29,"No","Yes","S"
"15594",2374.15,18,11,"No","Yes","S"
"15595",783.48,16,18,"No","Yes","S"
"15596",712.25,14,23,"No","Yes","S"
"15597",237.42,14,0,"No","Yes","S"
"15598",569.8,11,42,"No","Yes","S"
"15599",231.48,12,5,"No","Yes","S"
"15600",142.45,12,41,"No","Yes","S"
"15601",308.64,14,24,"No","Yes","S"
"15602",381.17,16,12,"No","Yes","S"
"15603",593.54,8,51,"No","Yes","S"
"15604",474.83,12,14,"No","Yes","S"
"15605",664.77,8,37,"No","Yes","S"
"15606",854.7,10,45,"No","Yes","S"
"15607",205.76,10,2,"No","Yes","S"
"15608",342.94,12,14,"No","Yes","S"
"15609",71.23,16,2,"No","Yes","S"
"15610",1139.6,18,11,"No","Yes","S"
"15611",664.77,14,23,"Yes","Yes","S"
"15612",474.83,12,10,"No","Yes","S"
"15613",332.38,10,28,"No","Yes","S"
"15614",712.25,16,19,"No","Yes","S"
"15615",498.58,12,12,"No","Yes","S"
"15616",341.88,7,55,"No","Yes","S"
"15617",546.06,18,18,"No","Yes","S"
"15618",379.87,12,16,"No","Yes","S"
"15619",439.22,14,13,"No","Yes","S"
"15620",1187.08,18,36,"No","Yes","S"
"15621",783.48,16,30,"No","Yes","S"
"15622",546.06,14,11,"No","Yes","S"
"15623",284.9,12,22,"No","Yes","S"
"15624",344.25,12,12,"No","Yes","S"
"15625",854.7,16,33,"No","Yes","S"
"15626",403.61,14,4,"No","Yes","S"
"15627",356.13,12,2,"No","Yes","S"
"15628",162.14,12,5,"No","Yes","S"
"15629",458.55,13,17,"No","Yes","S"
"15630",949.67,16,13,"No","Yes","S"
"15631",1899.34,18,14,"No","Yes","S"
"15632",237.42,17,12,"No","Yes","S"
"15633",403.61,12,27,"No","Yes","S"
"15634",1069.96,12,25,"No","Yes","S"
"15635",246.91,12,13,"No","Yes","S"
"15636",593.54,18,5,"No","Yes","S"
"15637",593.54,10,12,"No","Yes","S"
"15638",403.61,11,44,"No","Yes","S"
"15639",880.1,16,26,"No","Yes","S"
"15640",522.32,18,34,"No","Yes","S"
"15641",1023.5,18,11,"No","Yes","S"
"15642",336.7,12,11,"No","Yes","S"
"15643",688.51,15,15,"No","Yes","S"
"15644",344.25,12,6,"No","Yes","S"
"15645",522.32,12,29,"No","Yes","S"
"15646",317.19,12,42,"No","Yes","S"
"15647",498.58,14,12,"No","Yes","S"
"15648",751.48,12,13,"No","Yes","S"
"15649",237.42,14,9,"No","Yes","S"
"15650",320.51,10,11,"No","Yes","S"
"15651",320.99,11,29,"No","Yes","S"
"15652",474.83,16,13,"No","Yes","S"
"15653",558.33,9,20,"No","Yes","S"
"15654",356.13,12,27,"No","Yes","S"
"15655",296.77,14,1,"No","Yes","S"
"15656",547.06,16,18,"No","Yes","S"
"15657",256.41,6,42,"No","Yes","S"
"15658",925.93,12,41,"No","Yes","S"
"15659",284.9,12,21,"No","Yes","S"
"15660",348.58,12,37,"No","Yes","S"
"15661",205.76,12,14,"No","Yes","S"
"15662",830.96,11,19,"No","Yes","S"
"15663",379.87,15,42,"No","Yes","S"
"15664",427.35,16,6,"No","Yes","S"
"15665",246.91,12,9,"No","Yes","S"
"15666",1068.38,14,19,"No","Yes","S"
"15667",166.19,8,41,"No","Yes","S"
"15668",353.75,14,9,"Yes","Yes","S"
"15669",546.06,12,16,"No","Yes","S"
"15670",284.9,12,5,"No","Yes","S"
"15671",194.68,12,12,"No","Yes","S"
"15672",347.22,12,10,"No","Yes","S"
"15673",224.07,12,15,"No","Yes","S"
"15674",322.89,16,26,"No","Yes","S"
"15675",593.54,11,22,"No","Yes","S"
"15676",327.55,12,7,"No","Yes","S"
"15677",79.77,11,18,"No","Yes","S"
"15678",237.42,15,13,"No","Yes","S"
"15679",221.32,12,34,"No","Yes","S"
"15680",254.04,12,1,"No","Yes","S"
"15681",379.87,10,13,"Yes","Yes","S"
"15682",403.61,9,24,"No","Yes","S"
"15683",237.42,16,5,"Yes","Yes","S"
"15684",356.13,4,38,"No","Yes","S"
"15685",357.91,12,24,"No","Yes","S"
"15686",370.37,12,4,"No","Yes","S"
"15687",284.9,12,7,"No","Yes","S"
"15688",130.58,11,41,"No","Yes","S"
"15689",987.65,6,45,"No","Yes","S"
"15690",698.01,14,8,"No","Yes","S"
"15691",861.11,14,43,"No","Yes","S"
"15692",308.64,0,47,"Yes","Yes","S"
"15693",222.22,0,56,"Yes","Yes","S"
"15694",166.19,9,28,"Yes","Yes","S"
"15695",172.84,12,50,"No","Yes","S"
"15696",593.54,18,8,"Yes","Yes","S"
"15697",631.53,12,23,"No","Yes","S"
"15698",389.36,18,45,"No","Yes","S"
"15699",208.5,16,3,"Yes","Yes","S"
"15700",522.32,17,10,"No","Yes","S"
"15701",546.06,13,14,"No","Yes","S"
"15702",391.74,16,45,"No","Yes","S"
"15703",854.7,17,10,"No","Yes","S"
"15704",997.15,17,20,"Yes","Yes","S"
"15705",726.22,14,10,"No","Yes","S"
"15706",783.48,14,16,"No","Yes","S"
"15707",356.13,12,21,"Yes","Yes","S"
"15708",474.83,14,11,"No","Yes","S"
"15709",712.25,15,24,"No","Yes","S"
"15710",123.46,9,7,"No","Yes","S"
"15711",617.28,12,1,"No","Yes","S"
"15712",308.64,12,38,"No","Yes","S"
"15713",536.56,6,42,"No","Yes","S"
"15714",71.23,16,40,"No","Yes","S"
"15715",245.49,12,7,"Yes","Yes","S"
"15716",190.12,12,5,"Yes","Yes","S"
"15717",197.53,12,1,"Yes","Yes","S"
"15718",546.06,14,8,"No","Yes","S"
"15719",740.74,8,38,"No","Yes","S"
"15720",498.58,12,36,"No","Yes","S"
"15721",122.15,12,1,"Yes","Yes","S"
"15722",840.72,17,18,"No","Yes","S"
"15723",403.61,11,28,"Yes","Yes","S"
"15724",712.25,14,35,"No","Yes","S"
"15725",356.13,12,46,"No","Yes","S"
"15726",237.42,12,44,"No","Yes","S"
"15727",830.96,12,26,"No","Yes","S"
"15728",246.91,12,25,"No","Yes","S"
"15729",273.03,12,3,"No","Yes","S"
"15730",246.91,12,7,"No","Yes","S"
"15731",165.43,6,18,"Yes","Yes","S"
"15732",160.49,12,21,"Yes","Yes","S"
"15733",237.42,0,33,"Yes","Yes","S"
"15734",222.91,4,18,"Yes","Yes","S"
"15735",194.68,17,16,"No","Yes","S"
"15736",427.35,12,7,"No","Yes","S"
"15737",498.58,13,10,"No","Yes","S"
"15738",1163.34,14,11,"No","Yes","S"
"15739",237.42,15,25,"No","Yes","S"
"15740",142.45,10,26,"No","Yes","S"
"15741",1139.6,18,20,"No","Yes","S"
"15742",358.5,14,5,"No","Yes","S"
"15743",474.83,12,12,"No","Yes","S"
"15744",807.22,15,17,"No","Yes","S"
"15745",356.13,16,12,"No","Yes","S"
"15746",192.31,6,32,"No","Yes","S"
"15747",261.16,11,26,"Yes","Yes","S"
"15748",185.19,12,4,"Yes","Yes","S"
"15749",1424.5,11,26,"Yes","Yes","S"
"15750",185.19,16,5,"Yes","Yes","S"
"15751",493.83,16,14,"No","Yes","S"
"15752",261.16,12,26,"Yes","Yes","S"
"15753",228.4,9,28,"No","Yes","S"
"15754",246.91,11,4,"No","Yes","S"
"15755",522.32,12,42,"No","Yes","S"
"15756",296.77,12,4,"No","Yes","S"
"15757",142.45,12,23,"No","Yes","S"
"15758",854.7,9,27,"No","Yes","S"
"15759",379.87,8,31,"No","Yes","S"
"15760",189.93,10,22,"No","Yes","S"
"15761",271.6,15,2,"Yes","Yes","S"
"15762",664.77,14,9,"Yes","Yes","S"
"15763",246.91,12,23,"Yes","Yes","S"
"15764",617.28,12,44,"No","Yes","S"
"15765",308.64,2,53,"No","Yes","S"
"15766",391.74,12,44,"No","Yes","S"
"15767",395.06,8,40,"No","Yes","S"
"15768",617.28,14,10,"No","Yes","S"
"15769",534.19,15,19,"No","Yes","S"
"15770",474.83,12,30,"No","Yes","S"
"15771",208.93,9,32,"No","Yes","S"
"15772",403.61,12,23,"No","Yes","S"
"15773",830.96,9,17,"No","Yes","S"
"15774",1780.63,11,39,"No","Yes","S"
"15775",854.7,4,28,"No","Yes","S"
"15776",949.67,12,30,"No","Yes","S"
"15777",641.03,16,18,"No","Yes","S"
"15778",142.45,17,8,"No","Yes","S"
"15779",949.67,16,29,"No","Yes","S"
"15780",384.62,12,34,"No","Yes","S"
"15781",356.13,12,13,"No","Yes","S"
"15782",845.68,12,28,"No","Yes","S"
"15783",317.31,15,1,"No","Yes","S"
"15784",368,7,18,"No","Yes","S"
"15785",370.37,0,63,"No","Yes","S"
"15786",177.44,11,14,"Yes","Yes","S"
"15787",377.97,12,6,"No","Yes","S"
"15788",344.25,14,9,"No","Yes","S"
"15789",1187.08,14,15,"No","Yes","S"
"15790",201.33,12,20,"No","Yes","S"
"15791",345.68,16,3,"No","Yes","S"
"15792",356.13,14,45,"No","Yes","S"
"15793",557.93,13,44,"No","Yes","S"
"15794",759.73,8,14,"No","Yes","S"
"15795",498.58,15,19,"Yes","Yes","S"
"15796",664.77,16,18,"Yes","Yes","S"
"15797",543.21,12,12,"Yes","Yes","S"
"15798",543.21,12,11,"Yes","Yes","S"
"15799",592.59,12,7,"Yes","Yes","S"
"15800",543.21,12,6,"Yes","Yes","S"
"15801",474.83,16,35,"Yes","Yes","S"
"15802",458.21,12,32,"No","Yes","S"
"15803",1187.08,14,24,"No","Yes","S"
"15804",736.66,12,8,"No","Yes","S"
"15805",308.64,12,4,"No","Yes","S"
"15806",308.64,7,46,"Yes","Yes","S"
"15807",279.2,9,23,"No","Yes","S"
"15808",949.67,16,7,"No","Yes","S"
"15809",1590.69,17,28,"No","Yes","S"
"15810",1329.53,17,19,"No","Yes","S"
"15811",166.19,9,20,"No","Yes","S"
"15812",462.96,18,5,"No","Yes","S"
"15813",1112.67,14,43,"No","Yes","S"
"15814",284.9,10,20,"Yes","Yes","S"
"15815",237.42,3,39,"No","Yes","S"
"15816",261.44,8,14,"No","Yes","S"
"15817",296.77,6,40,"No","Yes","S"
"15818",629.15,16,2,"No","Yes","S"
"15819",771.6,16,1,"No","Yes","S"
"15820",296.3,12,10,"No","Yes","S"
"15821",189.93,12,30,"No","Yes","S"
"15822",356.13,13,3,"No","Yes","S"
"15823",997.15,16,24,"No","Yes","S"
"15824",112.35,9,6,"No","Yes","S"
"15825",735.99,12,19,"No","Yes","S"
"15826",2374.15,18,18,"No","Yes","S"
"15827",307.69,12,6,"No","Yes","S"
"15828",498.58,16,15,"No","Yes","S"
"15829",1127.73,18,11,"No","Yes","S"
"15830",2374.15,18,21,"No","Yes","S"
"15831",2374.15,14,25,"No","Yes","S"
"15832",949.67,9,34,"No","Yes","S"
"15833",524.69,12,29,"No","Yes","S"
"15834",697.8,2,56,"No","Yes","S"
"15835",522.32,5,53,"No","Yes","S"
"15836",2374.15,16,22,"No","Yes","S"
"15837",474.83,16,24,"No","Yes","S"
"15838",1068.38,18,15,"No","Yes","S"
"15839",1555.08,17,3,"No","Yes","S"
"15840",415.48,18,29,"No","Yes","S"
"15841",712.25,18,25,"No","Yes","S"
"15842",949.67,14,14,"No","Yes","S"
"15843",334.36,12,18,"No","Yes","S"
"15844",166.19,8,7,"No","Yes","S"
"15845",379.87,18,3,"Yes","Yes","S"
"15846",296.77,12,34,"No","Yes","S"
"15847",1353.28,13,21,"Yes","Yes","S"
"15848",245.01,9,16,"No","Yes","S"
"15849",225.55,12,5,"Yes","Yes","S"
"15850",474.83,12,31,"No","Yes","S"
"15851",1783.26,12,15,"No","Yes","S"
"15852",474.83,16,6,"No","Yes","S"
"15853",368,12,39,"No","Yes","S"
"15854",493.83,12,8,"No","Yes","S"
"15855",359.79,12,47,"No","Yes","S"
"15856",2374.15,16,19,"No","Yes","S"
"15857",1163.34,12,29,"No","Yes","S"
"15858",1241.26,15,1,"No","Yes","S"
"15859",569.8,12,6,"No","Yes","S"
"15860",290.49,12,39,"No","Yes","S"
"15861",308.64,14,7,"No","Yes","S"
"15862",1305.79,18,3,"No","Yes","S"
"15863",356.13,11,8,"No","Yes","S"
"15864",344.25,8,27,"No","Yes","S"
"15865",712.25,12,40,"No","Yes","S"
"15866",224.12,15,5,"No","Yes","S"
"15867",878.44,16,18,"No","Yes","S"
"15868",308.64,15,5,"No","Yes","S"
"15869",427.35,12,17,"No","Yes","S"
"15870",332.38,12,14,"Yes","Yes","S"
"15871",474.83,16,14,"No","Yes","S"
"15872",205.76,13,6,"No","Yes","S"
"15873",617.28,6,18,"No","Yes","S"
"15874",119.05,8,40,"No","Yes","S"
"15875",676.64,13,29,"No","Yes","S"
"15876",735.99,16,6,"No","Yes","S"
"15877",1044.63,15,24,"No","Yes","S"
"15878",403.61,13,6,"No","Yes","S"
"15879",712.25,15,13,"No","Yes","S"
"15880",685.87,13,8,"No","Yes","S"
"15881",902.18,14,20,"Yes","Yes","S"
"15882",296.77,8,45,"No","Yes","S"
"15883",289.43,6,39,"No","Yes","S"
"15884",503.91,14,21,"No","Yes","S"
"15885",918.75,13,32,"No","Yes","S"
"15886",498.58,12,5,"No","Yes","S"
"15887",996.82,12,32,"No","Yes","S"
"15888",114.84,14,43,"No","Yes","S"
"15889",427.35,12,7,"No","Yes","S"
"15890",796.79,12,9,"No","Yes","S"
"15891",641.03,14,20,"No","Yes","S"
"15892",327.16,12,23,"No","Yes","S"
"15893",569.8,18,7,"No","Yes","S"
"15894",237.42,12,0,"No","Yes","S"
"15895",403.61,11,22,"No","Yes","S"
"15896",437.24,12,2,"No","Yes","S"
"15897",1003.09,12,41,"No","Yes","S"
"15898",345.68,12,20,"No","Yes","S"
"15899",593.54,16,7,"No","Yes","S"
"15900",830.96,18,3,"No","Yes","S"
"15901",370.37,16,25,"No","Yes","S"
"15902",1187.08,15,24,"No","Yes","S"
"15903",997.15,16,15,"No","Yes","S"
"15904",864.2,12,25,"No","Yes","S"
"15905",1780.63,12,35,"No","Yes","S"
"15906",534.19,12,7,"No","Yes","S"
"15907",759.73,13,27,"No","Yes","S"
"15908",1187.08,12,44,"No","Yes","S"
"15909",1006.5,18,27,"No","Yes","S"
"15910",395.06,12,5,"No","Yes","S"
"15911",132.95,12,16,"No","Yes","S"
"15912",379.87,4,47,"No","Yes","S"
"15913",155.27,12,7,"No","Yes","S"
"15914",123.46,7,42,"No","Yes","S"
"15915",1139.6,12,14,"No","Yes","S"
"15916",470.09,12,15,"No","Yes","S"
"15917",448.72,16,13,"No","Yes","S"
"15918",493.83,12,20,"No","Yes","S"
"15919",334.36,10,12,"No","Yes","S"
"15920",261.16,12,10,"No","Yes","S"
"15921",688.51,16,14,"No","Yes","S"
"15922",1234.57,16,21,"No","Yes","S"
"15923",723.46,16,7,"No","Yes","S"
"15924",585.02,18,11,"No","Yes","S"
"15925",712.25,13,34,"No","Yes","S"
"15926",406.17,12,11,"Yes","Yes","S"
"15927",472.25,12,25,"No","Yes","S"
"15928",641.03,16,28,"No","Yes","S"
"15929",569.8,12,42,"No","Yes","S"
"15930",592.59,12,14,"No","Yes","S"
"15931",320.99,8,33,"No","Yes","S"
"15932",218.27,12,3,"No","Yes","S"
"15933",370.37,12,7,"No","Yes","S"
"15934",1187.08,16,16,"No","Yes","S"
"15935",443.97,14,3,"No","Yes","S"
"15936",949.67,17,18,"Yes","Yes","S"
"15937",261.16,13,4,"Yes","Yes","S"
"15938",237.42,12,3,"Yes","Yes","S"
"15939",141.09,12,19,"No","Yes","S"
"15940",356.13,12,49,"No","Yes","S"
"15941",997.15,12,16,"No","Yes","S"
"15942",569.8,14,6,"No","Yes","S"
"15943",807.22,15,19,"No","Yes","S"
"15944",830.96,11,30,"No","Yes","S"
"15945",2871.06,16,36,"No","Yes","S"
"15946",824.07,12,11,"No","Yes","S"
"15947",524.69,8,41,"No","Yes","S"
"15948",251.26,16,-1,"No","Yes","S"
"15949",237.42,12,3,"No","Yes","S"
"15950",308.64,12,9,"No","Yes","S"
"15951",316.05,12,34,"No","Yes","S"
"15952",664.77,12,20,"Yes","Yes","S"
"15953",555.56,16,3,"No","Yes","S"
"15954",546.06,16,5,"No","Yes","S"
"15955",352.73,5,36,"No","Yes","S"
"15956",426.66,10,33,"No","Yes","S"
"15957",712.25,12,15,"No","Yes","S"
"15958",740.74,12,25,"No","Yes","S"
"15959",288.89,11,1,"No","Yes","S"
"15960",902.18,12,31,"No","Yes","S"
"15961",339.51,12,7,"No","Yes","S"
"15962",712.25,17,5,"Yes","Yes","S"
"15963",522.32,12,11,"No","Yes","S"
"15964",135.8,12,5,"No","Yes","S"
"15965",522.32,16,5,"No","Yes","S"
"15966",569.8,14,11,"No","Yes","S"
"15967",1044.63,15,27,"No","Yes","S"
"15968",379.87,14,5,"No","Yes","S"
"15969",664.77,16,3,"No","Yes","S"
"15970",712.25,16,13,"No","Yes","S"
"15971",593.54,16,12,"No","Yes","S"
"15972",635.29,18,24,"No","Yes","S"
"15973",673.6,12,39,"No","Yes","S"
"15974",257.2,12,14,"Yes","Yes","S"
"15975",284.9,12,9,"No","Yes","S"
"15976",949.67,12,14,"No","Yes","S"
"15977",1187.08,12,30,"No","Yes","S"
"15978",277.78,12,40,"No","Yes","S"
"15979",546.06,14,37,"No","Yes","S"
"15980",308.64,12,2,"No","Yes","S"
"15981",456.25,14,6,"No","Yes","S"
"15982",617.28,12,2,"No","Yes","S"
"15983",949.67,14,24,"No","Yes","S"
"15984",474.83,16,4,"No","Yes","S"
"15985",356.13,10,9,"No","Yes","S"
"15986",1305.79,16,45,"No","Yes","S"
"15987",705.47,12,40,"No","Yes","S"
"15988",1282.05,17,28,"No","Yes","S"
"15989",712.25,14,12,"No","Yes","S"
"15990",712.25,12,11,"No","Yes","S"
"15991",474.83,10,4,"No","Yes","S"
"15992",616.55,18,4,"No","Yes","S"
"15993",369.14,12,10,"No","Yes","S"
"15994",345.68,12,11,"No","Yes","S"
"15995",546.06,12,7,"No","Yes","S"
"15996",356.13,11,44,"No","Yes","S"
"15997",284.9,12,24,"Yes","Yes","S"
"15998",356.13,12,22,"Yes","Yes","S"
"15999",1068.38,13,45,"No","Yes","S"
"16000",1234.57,16,24,"No","Yes","S"
"16001",313.39,15,2,"No","Yes","S"
"16002",604.69,18,24,"No","Yes","S"
"16003",189.93,15,13,"No","Yes","S"
"16004",237.42,12,2,"No","Yes","S"
"16005",593.54,12,41,"No","Yes","S"
"16006",237.42,12,6,"No","Yes","S"
"16007",960.22,17,15,"No","Yes","S"
"16008",1694.5,17,25,"No","Yes","S"
"16009",474.83,12,42,"No","Yes","S"
"16010",213.68,10,44,"No","Yes","S"
"16011",652.9,12,13,"No","Yes","S"
"16012",234.57,12,6,"Yes","Yes","S"
"16013",569.8,12,12,"No","Yes","S"
"16014",1234.57,16,13,"No","Yes","S"
"16015",771.6,18,15,"Yes","Yes","S"
"16016",123.46,16,31,"Yes","Yes","S"
"16017",356.13,11,31,"Yes","Yes","S"
"16018",664.77,11,33,"Yes","Yes","S"
"16019",261.16,12,2,"Yes","Yes","S"
"16020",94.97,16,5,"No","Yes","S"
"16021",830.96,17,1,"No","Yes","S"
"16022",339.51,11,7,"No","Yes","S"
"16023",474.83,16,15,"No","Yes","S"
"16024",308.64,12,15,"No","Yes","S"
"16025",205.76,12,1,"No","Yes","S"
"16026",340.12,12,34,"No","Yes","S"
"16027",534.19,12,5,"Yes","Yes","S"
"16028",949.67,17,34,"Yes","Yes","S"
"16029",344.25,12,30,"Yes","Yes","S"
"16030",351.58,13,15,"No","Yes","S"
"16031",282.77,0,37,"Yes","Yes","S"
"16032",332.38,16,10,"No","Yes","S"
"16033",593.54,16,5,"No","Yes","S"
"16034",679.01,13,20,"No","Yes","S"
"16035",284.9,7,50,"No","Yes","S"
"16036",237.42,13,11,"No","Yes","S"
"16037",1780.63,16,29,"No","Yes","S"
"16038",189.93,16,16,"Yes","Yes","S"
"16039",949.67,12,22,"No","Yes","S"
"16040",1036.94,16,41,"No","Yes","S"
"16041",356.13,12,38,"No","Yes","S"
"16042",261.16,12,7,"No","Yes","S"
"16043",593.54,12,32,"No","Yes","S"
"16044",593.54,14,22,"No","Yes","S"
"16045",783.48,12,26,"No","Yes","S"
"16046",172.27,12,7,"No","Yes","S"
"16047",577.11,12,13,"No","Yes","S"
"16048",474.83,15,6,"No","Yes","S"
"16049",213.68,12,43,"No","Yes","S"
"16050",166.19,12,24,"Yes","Yes","S"
"16051",1092.12,12,15,"No","Yes","S"
"16052",569.8,12,11,"No","Yes","S"
"16053",522.32,12,10,"No","Yes","S"
"16054",570.25,10,43,"No","Yes","S"
"16055",403.61,14,20,"No","Yes","S"
"16056",676.64,14,24,"No","Yes","S"
"16057",830.96,13,18,"No","Yes","S"
"16058",546.06,15,26,"No","Yes","S"
"16059",265.91,13,1,"No","Yes","S"
"16060",349.79,12,48,"No","Yes","S"
"16061",130.82,12,3,"No","Yes","S"
"16062",1543.21,18,11,"No","Yes","S"
"16063",712.25,12,10,"No","Yes","S"
"16064",1954.58,14,21,"No","Yes","S"
"16065",569.8,12,26,"No","Yes","S"
"16066",1068.38,16,8,"No","Yes","S"
"16067",403.61,15,20,"No","Yes","S"
"16068",593.54,12,10,"No","Yes","S"
"16069",260.02,14,34,"Yes","Yes","S"
"16070",296.77,16,9,"No","Yes","S"
"16071",854.7,15,24,"No","Yes","S"
"16072",759.73,15,30,"No","Yes","S"
"16073",451.16,18,7,"No","Yes","S"
"16074",668.09,12,17,"No","Yes","S"
"16075",498.58,16,6,"No","Yes","S"
"16076",700.38,16,6,"No","Yes","S"
"16077",246.91,12,5,"No","Yes","S"
"16078",1092.12,12,37,"No","Yes","S"
"16079",277.78,16,-2,"No","Yes","S"
"16080",830.96,18,2,"No","Yes","S"
"16081",590.45,18,23,"No","Yes","S"
"16082",712.25,16,18,"No","Yes","S"
"16083",403.61,12,4,"No","Yes","S"
"16084",763.19,18,34,"No","Yes","S"
"16085",783.48,12,16,"No","Yes","S"
"16086",474.83,16,4,"No","Yes","S"
"16087",356.13,14,10,"No","Yes","S"
"16088",638.65,17,3,"No","Yes","S"
"16089",500.82,13,8,"No","Yes","S"
"16090",522.32,13,22,"No","Yes","S"
"16091",332.38,10,4,"No","Yes","S"
"16092",505.05,14,4,"No","Yes","S"
"16093",1851.85,16,25,"No","Yes","S"
"16094",270.83,9,14,"No","Yes","S"
"16095",1085.27,18,26,"No","Yes","S"
"16096",664.77,14,23,"No","Yes","S"
"16097",522.32,12,9,"No","Yes","S"
"16098",1234.57,12,40,"No","Yes","S"
"16099",878.44,16,12,"No","Yes","S"
"16100",348.8,9,15,"No","Yes","S"
"16101",783.48,16,13,"No","Yes","S"
"16102",593.54,16,21,"Yes","Yes","S"
"16103",607,10,32,"Yes","Yes","S"
"16104",569.8,12,6,"No","Yes","S"
"16105",379.87,12,8,"No","Yes","S"
"16106",644.12,11,12,"No","Yes","S"
"16107",562.68,14,13,"No","Yes","S"
"16108",524.69,12,9,"No","Yes","S"
"16109",830.96,16,10,"No","Yes","S"
"16110",318.52,12,10,"No","Yes","S"
"16111",219.48,16,11,"No","Yes","S"
"16112",1329.53,12,40,"No","Yes","S"
"16113",569.8,12,9,"No","Yes","S"
"16114",220.16,13,6,"No","Yes","S"
"16115",735.99,12,13,"Yes","Yes","S"
